City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Tres Picos,MX,2021-08-02 01:13:02,15.8667,-93.5333,82.53,82,100,1.45
595,Santana,BR,2021-08-02 01:13:02,-0.0583,-51.1817,78.98,94,75,3.44
596,Adre,TD,2021-08-02 01:13:03,13.4667,22.2,69.04,85,100,16.28
597,Sidi Ali,DZ,2021-08-02 01:13:03,36.0998,0.4206,70.52,62,89,5.32
598,Yumen,CN,2021-08-02 01:13:04,40.2833,97.2,68.2,42,48,3.94
599,Bend,US,2021-08-02 01:13:04,44.0582,-121.3153,92.46,24,96,4.0
600,Wagga Wagga,AU,2021-08-02 01:13:05,-35.1167,147.3667,53.6,81,0,9.22
601,Iwaki,JP,2021-08-02 01:13:05,37.05,140.8833,89.76,68,33,10.67
602,Northam,GB,2021-08-02 01:13:05,51.0333,-4.2167,56.61,90,39,6.44
603,Romny,UA,2021-08-02 01:13:06,50.751,33.4747,72.95,55,100,7.92
604,Camacupa,AO,2021-08-02 01:13:06,-12.0167,17.4833,54.25,40,4,2.82
605,Altamira,BR,2021-08-02 01:11:16,-3.2033,-52.2064,73.36,78,15,2.75
606,Sotuta,MX,2021-08-02 01:13:07,20.6,-89.0167,82.83,70,74,7.16
607,Bucerias,MX,2021-08-02 01:13:07,20.75,-105.3333,87.98,70,75,11.5
608,San Francisco,US,2021-08-02 01:10:39,37.7749,-122.4194,85.12,70,20,4.0
609,Bundibugyo,UG,2021-08-02 01:09:16,0.7414,30.0417,68.81,71,100,2.86
610,Masterton,NZ,2021-08-02 01:09:31,-40.9597,175.6575,56.88,58,7,1.86
611,Iqaluit,CA,2021-08-02 01:13:08,63.7506,-68.5145,50.9,74,100,1.77
612,Yeppoon,AU,2021-08-02 01:13:09,-23.1333,150.7333,76.78,59,0,7.11
613,Longyearbyen,SJ,2021-08-02 01:09:44,78.2186,15.6401,44.44,76,75,13.8
614,Naze,JP,2021-08-02 01:13:09,28.3667,129.4833,80.26,86,64,17.02
615,Preobrazheniye,RU,2021-08-02 01:13:10,42.9019,133.9064,75.24,74,100,15.1
616,Bima,ID,2021-08-02 01:09:54,-8.4667,118.7167,84.45,64,55,5.75
617,Port-Gentil,GA,2021-08-02 01:13:10,-0.7193,8.7815,76.51,78,100,12.39
618,Sirtich,RU,2021-08-02 01:13:11,41.8321,48.228,73.74,53,69,4.94
619,Okha,RU,2021-08-02 01:13:11,53.5739,142.9478,59.85,72,100,9.89
620,Saveh,IR,2021-08-02 01:13:11,35.0213,50.3566,80.35,28,14,7.36
621,Saint-Georges,GD,2021-08-02 01:13:12,12.0564,-61.7485,82.08,83,20,11.5
622,Skibbereen,IE,2021-08-02 01:09:40,51.55,-9.2667,55.2,87,100,6.55
623,Tamiahua,MX,2021-08-02 01:13:12,21.2667,-97.45,81.68,79,2,6.98
624,Maldonado,UY,2021-08-02 01:13:13,-34.6667,-54.9167,45.23,93,0,1.25
625,Tankara,IN,2021-08-02 01:13:13,22.6667,70.7333,79.66,81,100,14.45
626,Sao Felix Do Xingu,BR,2021-08-02 01:13:14,-6.6447,-51.995,78.48,46,57,2.46
627,Anori,BR,2021-08-02 01:13:14,-3.7728,-61.6442,76.05,57,55,1.88
628,Raga,SS,2021-08-02 01:13:14,8.4596,25.678,67.69,96,100,4.45
629,Vila,PT,2021-08-02 01:13:15,42.0304,-8.1588,55.74,94,99,1.7
630,Bilibino,RU,2021-08-02 01:13:15,68.0546,166.4372,47.01,50,97,9.13
631,Whitecourt,CA,2021-08-02 01:13:16,54.1502,-115.6855,87.57,37,93,6.64
632,Sungaipenuh,ID,2021-08-02 01:13:16,-2.0833,101.3833,67.73,87,100,1.12
633,Baruun-Urt,MN,2021-08-02 01:13:16,46.6806,113.2792,71.06,37,2,15.21
634,Huejuquilla El Alto,MX,2021-08-02 01:13:17,22.6,-103.8667,76.32,47,61,3.0
635,Mount Isa,AU,2021-08-02 01:13:17,-20.7333,139.5,87.57,29,40,11.5
636,Salamanca,ES,2021-08-02 01:13:18,40.8333,-6.0,57.99,92,6,2.64
637,Agua Verde,MX,2021-08-02 01:13:18,22.9,-106.05,89.13,72,100,10.09
638,Deputatskiy,RU,2021-08-02 01:10:22,69.3,139.9,50.27,55,10,6.55
639,Sakakah,SA,2021-08-02 01:09:07,29.9697,40.2064,85.26,21,0,10.89
640,Lensk,RU,2021-08-02 01:13:19,60.7253,114.9278,69.46,49,100,7.31
641,Coolum Beach,AU,2021-08-02 01:13:19,-26.5333,153.1,77.34,79,16,5.59
642,Sao Gabriel Da Cachoeira,BR,2021-08-02 01:13:20,-0.1303,-67.0892,73.6,73,100,1.45
643,Wittenheim,FR,2021-08-02 01:13:20,47.8078,7.337,59.45,93,8,3.8
644,Sawakin,SD,2021-08-02 01:13:20,19.1059,37.3321,91.44,51,28,17.9
645,Dauphin,CA,2021-08-02 01:08:52,51.1494,-100.0502,80.47,28,56,6.58
646,Trairi,BR,2021-08-02 01:12:38,-3.2778,-39.2689,74.79,75,95,6.8
647,Panalingaan,PH,2021-08-02 01:13:21,8.7842,117.4231,85.32,71,56,11.25
648,Viedma,AR,2021-08-02 01:09:12,-40.8135,-62.9967,51.21,50,0,16.75
649,Aliwal North,ZA,2021-08-02 01:13:22,-30.6937,26.7114,42.03,53,76,0.76
650,Toppenish,US,2021-08-02 01:13:22,46.3774,-120.3087,93.81,43,52,10.2
651,Mlonggo,ID,2021-08-02 01:13:23,-6.5333,110.7,80.49,64,7,7.96
652,Half Moon Bay,US,2021-08-02 01:09:30,37.4636,-122.4286,82.51,65,20,12.66
653,Araouane,ML,2021-08-02 01:13:23,18.9048,-3.5265,93.27,36,0,11.14
654,Kipushi,CD,2021-08-02 01:13:24,-11.7667,27.2333,54.37,68,0,4.14
655,Lincoln,US,2021-08-02 01:08:34,40.8,-96.667,78.35,51,1,3.0
656,Marsa Matruh,EG,2021-08-02 01:13:24,31.3525,27.2453,79.16,86,0,12.21
657,Nalut,LY,2021-08-02 01:13:25,30.3333,10.85,87.08,14,4,8.97
658,Yerbogachen,RU,2021-08-02 01:13:25,61.2767,108.0108,66.0,58,100,6.33
659,Delta Del Tigre,UY,2021-08-02 01:13:25,-34.7633,-56.3853,48.31,95,0,1.99
660,College,US,2021-08-02 01:10:15,64.8569,-147.8028,79.12,55,75,0.0
661,Margate,GB,2021-08-02 01:13:26,51.3813,1.3862,58.71,85,87,1.99
662,Dayong,CN,2021-08-02 01:13:27,25.0209,118.2898,84.47,80,100,1.19
663,Ilulissat,GL,2021-08-02 01:13:27,69.2167,-51.1,59.02,36,0,25.32
664,Mwinilunga,ZM,2021-08-02 01:13:27,-11.7358,24.4293,55.63,56,6,3.51
665,Yanam,IN,2021-08-02 01:13:28,16.7333,82.2167,84.6,63,100,5.91
666,Erzin,TR,2021-08-02 01:13:28,36.9559,36.2,79.52,73,0,1.95
667,Port Hedland,AU,2021-08-02 01:13:29,-20.3167,118.5667,68.05,34,0,24.16
668,Bonfim,BR,2021-08-02 01:13:29,3.0833,-59.95,74.17,95,100,4.72
669,Vilya,RU,2021-08-02 01:13:30,55.2456,42.2089,66.36,60,100,4.72
670,Huanan,CN,2021-08-02 01:13:30,46.2167,130.5167,84.99,59,99,8.46
671,Sinegorye,RU,2021-08-02 01:13:31,62.0788,150.477,41.43,76,100,14.12
672,Kakanj,BA,2021-08-02 01:13:31,44.1272,18.1181,66.0,71,39,1.16
673,Tranas,SE,2021-08-02 01:13:31,58.0372,14.9782,54.18,97,30,4.68
674,Casa Nova,BR,2021-08-02 01:13:32,-9.4167,-41.1333,70.65,61,30,19.19
675,Verkhnevilyuysk,RU,2021-08-02 01:13:32,63.4453,120.3167,76.84,47,100,8.16
676,Touros,BR,2021-08-02 01:09:28,-5.1989,-35.4608,76.1,73,9,17.45
677,Conde,BR,2021-08-02 01:13:33,-7.2597,-34.9075,71.06,94,75,9.22
678,Shahrud,IR,2021-08-02 01:13:33,36.4182,54.9763,67.39,49,13,7.29
679,Braganca Paulista,BR,2021-08-02 01:13:34,-22.94,-46.5556,54.84,88,79,4.5
